serial_num,raw_sent
1954, 有/v 位/q 姑娘/n ，/w 一/d 看见/v 中国/ns 同志/n ，/w 便/d 跑到/v 我们/r 身边/nl ，/w 她/r 身上/nl 的/u 工作服/n 溅满/v 了/u 各种/r 颜色/n 的/u 斑点/n ，/w 脸上/nl 染/v 的/u 红/a 一/m 道/q 绿/a 一/m 道/q ，/w 但/c 一眼/mq 看去/v ，/w 便/d 知道/v 是/vl 个/q 学生/n 。/w 
1955," 她/r 热情/a 地/u 告诉/v 我们/r 说/v ：/w ""/w 我/r 叫/v 卡加/nh ，/w 是/vl 列宁/nh 中学/n 的/u 学生/n ，/w 为了/p 迎接/v 伟大/a 的/u 十月革命/n 四十/m 周年/nt ，/w 为了/p 纪念/v 列宁/nh ，/w 我们/r 的/u 城市/n 都/d 在/d 紧张/a 的/u 工作/v ，/w 我/r 担任/v 了/u 粉刷/v 房屋/n 的/u 任务/n ，/w 工作/n 很/d 愉快/a ，/w 一点/mq 不比/v 那些/r 小伙子/n 差/a 。/w ""/w "
1956, 于是/c 我/r 回忆/v 起/v 不久前/nt ，/w 在/p 莫斯科/ns 参加/v 第/h 六/m 届/q 世界/n 青年/n 与/c 学生/n 和平/a 友谊/n 联欢节/n 时/nt ，/w 我/r 有/v 机会/n 瞻仰/v 了/u 列宁/nh 斯大林/nh 同志/n 的/u 陵墓/n 。/w 
1957," 一个/mq 海军/n 学校/n 的/u 学生/n 对/p 我/r 说/v ：/w ""/w 你/r 看/v ，/w 船/n 现在/nt 晃/v 的/u 多么/d 厉害/a 。/w "
1958, 因为/c 舱里/nl 的/u 人们/n 都/d 出来/vd 了/u 哟/e ，/w 炮位/n 上/nd ，/w 驾驶/v 台上/nl ，/w 都/d 站满/v 了/u 人/n ，/w 有/v 水兵/n 、/w 海/n 校/n 学生/n 、/w 舰长/n 、/w 枪炮/n 长/n ，/w 还有/v 舰队/n 司令/n ，/w 大家/n 都/d 以/p 兴奋/a 的/u 眼光/n 看/v 着/u 西方/nd ，/w 集体/n 的/u 来/vd 描写/v 这/r 海港/n 的/u 风光/n 了/u 。/w 
1959," 书画/n 都/d 很/d 美/a ，/w 而/c 很/d 难求/v ；/w 他/r 的/u 特长/n 是/vl 所谓/a ""/w 文武/n 崑/x 乱/a ""/w 的/u 旧/a 戏/n ，/w 但是/c 轻易/a 不/d 露/v ，/w 惟独/d 学生/n 请/v 他/r 参加/v 表演/v ，/w 是/vl 一说/v 就/d 成/v 。/w "
1960, 这样/r 就/d 决定/v 了/u 学校/n 的/u 正式/a 西/nd 迁/v ，/w 据/p 蒋梦麟/nh 先生/n 说/v ：/w 可惜/d 当时/nt 没有/d 立刻/d 坐飞机/v 到/v 昆明/ns 去/v ，/w 回到/v 长沙/ns ，/w 又/d 遭受/v 挫折/n ，/w 教育部/ni 还/d 限令/v 学生/n 须/d 走/v 陆/n 道/n ，/w 因此/c 一再/d 迁延/v 时日/nt ，/w 等/v 他/r 去/v 昆明/ns 找/v 房屋/n 时/nt ，/w 昆明/ns 已/d 患/v 人/n 满/a ，/w 再也/d 难/a 觅/v 合适/a 的/u 场所/n ，/w 可以/vu 用作/v 校舍/n 了/u 。/w 
1961, 在/p 寒假/n 中/nd ，/w 教职员/j 就/d 分批/v 动身/v ，/w 学生/n 决定/v 随/p 校/n 去/v 滇/ns 的/u 约/d 有/v 七/m 八/m 百/m 人/n ，/w 其余/r 一部分/n 留/v 在/p 长沙/ns 寻找/v 工作/n ，/w 一部分/n 借读/v 湖南/ns 大学/n ，/w 四/m 年级/n 的/u 学生/n 因为/c 只/d 剩/v 半年/nt ，/w 事实上/nl 无须/d 去/v 滇/ns ，/w 但是/c 学校/n 仍/d 不准/v 变通/v 办法/n ，/w 以为/v 就是/d 当作/v 一/m 次/q 毕业/v 旅行/v ，/w 也是/vl 顶/d 有意义/v 的/u 。/w 
1962, 湘/ns 黔/ns 滇/ns 旅行团/n 在/p 二十七/m 年/nt 二月/nt 十八/m 日/nt 从/p 长沙/ns 出发/v ，/w 先/d 坐/v 一/m 段/q 船/n 到/v 常德/ns ，/w 由/p 张治中/nh 将军/n 特派/v 黄师岳/nh 师长/n 当/v 团长/n ，/w 学生/n 全副武装/n ：/w 黄色/n 的/u 制服/v ，/w 外面/nd 披/v 一/m 件/q 黑色/n 的/u 棉/n 外套/n ，/w 背上/v 都/d 挂/v 一/m 把/q 雨伞/n ，/w 腰间/nl 小/a 皮带/n 上/nd 系/v 着/u 碗筷/n ，/w 此外/c 每人/n 还/d 都/d 挂/v 一个/mq 黄/a 布袋/n ，/w 里面/nd 放/v 些/q 替换/v 衣服/n 和/c 袜子/n 之类/n 。/w 
1963, 海/n 行/v 的/u 学生/n 第一/m 批/q 于/p 二月/nt 十五/m 日/nt 离开/v 长沙/ns ，/w 乘/v 粤汉/j 火车/n 去/v 广州/ns ，/w 借住/v 在/p 岭南/ns 大学/n ，/w 一/m 直到/v 三月/nt 初旬/nt 全体/n 方才/d 由/p 长沙/ns 到齐/v ，/w 原/d 以为/v 无/v 多/a 只要/vu 一二/m 个/q 星期/nt 就/d 可以/vu 继续/v 动身/v ，/w 不料/v 因为/c 云南/ns 那边/r 没有/v 房子/n ，/w 一再/d 来电/n 延期/v ，/w 直到/v 三月/nt 二十八/m 日/nt 第一/m 批/q 方/d 又/d 搭/v 轮/n 去/v 香港/ns ，/w 借住/v 在/p 青年/n 会/n 的/u 健身房/n ，/w 接着/v 再/d 分批/v 去/v 海防/n ，/w 转道/v 往/p 云南/ns 。/w 
1964, 在/p 昆明/ns ，/w 一/m 时候/n 买/v 不到/v 许多/a 木材/n 和/c 竹/n 头/n ，/w 包工/v 的/u 匠人/n 又/d 不/d 守信/v 约/n ，/w 讲/v 好/a 日子/n 交货/v ，/w 往往/d 临时/a 延期/v ，/w 说/v 是/vl 没有/v 法子/n ；/w 所以/c 教职员/j 和/c 学生/n 刚/d 到/v 昆明/ns 时/nt 都/d 利用/v 汽油/n 箱/n ，/w 床铺/n 是/vl 汽油/n 箱/n 拚/v 起来/vd 的/u ，/w 桌子/n 是/vl 汽油/n 箱/n 搭/v 起来/vd 的/u ，/w 把/p 汽油/n 箱/n 横/a 摆/v 可以/vu 当/v 凳子/n ，/w 直/a 放/v 可以/vu 做/v 书箱/n ，/w 教育部/ni 参事/n 陈石珍/nh 先生/n 参观/v 后/nd 很/d 受/v 感动/v ，/w 他/r 说/v 这/r 种/q 拚/v 七巧板/n 式/k 的/u 家俱/n 看起来/v 颇觉/v 有趣/a ，/w 见到/v 你们/r 的/u 生活/n ，/w 不禁/d 使/v 我/r 体味/n 到/v 都德/nh 的/u 《/w 最后/n 的/u 一/m 课/n 》/w 的/u 精神/n 。/w 
1965, 清华/ni 校长/n 梅贻琦/nh 先生/n 说/v ：/w 从前/nt ，/w 他们/r 女子/n 出门/v 还/d 都/d 撑/v 把/q 挡住/v 头/n 面/n 的/u 伞/n ，/w 现在/nt 你们/r 一部分/n 男女/n 学生/n 居然/d 并/v 着/u 肩/n 步行/v ，/w 这/r 在/p 他们/r 看来/v 算/v 不/d 算/v 怪事/n ？/w 
1966, 以/p 教书/v 授徒/v 为/vl 业/n 之/u 女教师/n ，/w 其/r 学生/n 称之为/v 先生/n ，/w 自/d 当/v 别论/v ，/w 但/c 外人/n 不必/d 都/d 跟着/v 来/vd 称呼/v 她/r 。/w 
1967, 有的/r 于/p 星期一/nt 下午/nt 和/c 星期二/nt 上午/nt 二/m 次/q ，/w 有的/r 为/vl 星期三/nt 下午/nt 和/c 星期四/nt 上午/nt 二/m 次/q ，/w 学校/n 当局/n 未能/vu 使/v 学生/n 因/c 军训/v 缺课/v ，/w 是/vl 诚/a 使/v 校长/n 束手/v 。/w 
1968, 与/c 同学/n 散步/v 于/p 梦麦脱大街/ns ，/w 到/v 拉丁区/n 的/u 圣米西尔街/ns ，/w 因/c 离/v 午饭/n 时/nt 尚/d 早/a ，/w 入/v Ｄｕｐｏｎｔ/ws 咖啡店/n 饮/v 咖啡/n ；/w 在/p 那里/r 我们/r 见到/v 男男女女/n ，/w 手/n 挟/v 练习簿/n 和/c 讲义/n 的/u 学生/n ；/w 在/p 那里/r 我们/r 见到/v 穷苦/a 学生/n 吃/v 一些/m 面包/n 和/c 饮/v 一些/m 牛奶/n 咖啡/n ，/w 就/d 算/v 一/m 顿/q 中饭/n ；/w 在/p 那里/r 我们/r 见到/v 著作/n 家口/n 衔/v 烟斗/n ，/w 手/n 不停/v 挥/v 地/u 写作/v ；/w 在/p 那里/r 我们/r 见到/v 黑人/n 的/u 挺胸/v 行走/v 。/w 
1969, 的确/d ，/w 北京饭店/ni 以/p 学生/n 界/n 光顾/v 为/vl 多/a ，/w 平时/nt 小/a 小/a 的/u 几/m 只/q 桌子/n ，/w 总是/d 拥挤不堪/i ，/w 而今/nt 吃客/n 寥寥/a ，/w 其中/nd 倒是/d 法国人/n 占多数/v ，/w 大概/d 中国/ns 饭/n 的/u 价值/n 较/v 法国/ns 菜/n 的/u 价值/n 便宜/a 罢/u 。/w 
1970, 学校/n 于/p 下午/nt 四时/nt 就/d 散/v 课/n ，/w 使/v 学生/n 于/p 日落/v 前/nd 抵/v 家/n ，/w 这/r 是/vl 学校/n 当局/n 战时/nt 的/u 特别/a 规定/n 。/w 
1971, 在/p 北京饭店/ni 午餐/n ，/w 生意/n 清淡/a ，/w 华人/n 主顾/n 只有/d 我/r 一/m 人/n ，/w 其余/r 的/u 为/vl 女/n 学生/n 和/c 工人/n 等/u 。/w 
1972," ）/w 有/v 一/m 法/j 邮船/n ，/w 由/p 马赛/ns 去/v 远东/ns ，/w 为/p 德/j 海军/n 舰/n 击沉/v ，/w 船/n 上/nd 载有/v 百/m 余/n 中国/ns 学生/n ""/w 云云/r 。/w "
1973, 在外/v 经济/n 周转/v 不灵/a 的/u 学生/n 已/d 受/v 很多/a 困难/n ，/w 返国/v 旅费/n 四/m 等/v 舱/n 已/d 增至/v 四千/m 余/n 法郎/n ，/w 将来/nt 或许/d 再/d 增/v ，/w 亦/d 未/d 可知/v ？/w 
1974, 于/p 北京饭店/ni 午餐/n ，/w 中国/ns 学生/n 渐渐/d 增多/v ，/w 想/v 因/c 巴黎/ns 各/r 大学/n 开课/v 在即/v ，/w 故/c 均/d 回来/vd 。/w 
1975, 在/p 我们/r 做/v 学生/n 的/u 时候/n ，/w 小桥/n 门/n 和/c 大桥/n 门/n 是/vl 两/m 道/q 关/n ，/w 除了/p 例/n 假日/nt 以外/nd ，/w 轻易/a 不得/vu 过/vd 小桥/n 门/n ，/w 至于/v 大桥/n 门/n ，/w 那是/vl 止/v 有/v 开学/v 和/c 放假/v 的/u 时候/n ，/w 我们/r 才/d 有出入/v 的/u 权利/n 。/w 
1976, 在/p 当时/nt 的/u 教育界/n ，/w 她/r 得到/v 她/r 应有/v 的/u 荣誉/n ：/w 每年/nt 招生/v 时期/nt ，/w 常常/d 引起/v 数/m 百/m 里/q 或/c 数/m 千/m 里/q 外/nd 学生/n 的/u 注意/v 。/w 
1977, 蒙古/ns 喀喇沁旗/ns 也/d 曾经/d 派遣/v 学生/n 三/m 名/n 到校/v 肄业/v ，/w 这/r 事/n 更/d 促进/v 先生/n 们/k 的/u 努力/v 。/w 
1978, 有的/r 到/v 个/q 日本/ns ，/w 也/d 止/v 是/vl 短期/nt 的/u 游学/v ，/w 大多数/n 是/vl 县/n 学生/n 员/n ，/w 俗/a 说/v 秀才/n ，/w 甚而/d 还有/v 不曾/d 考上/v 秀才/n 的/u 。/w 
1979, 然而/c 他们/r 憧憬/v 着/u 他们/r 的/u 使命/n ，/w 完成/v 了/u 他们/r 的/u 事业/n ，/w 到/v 如今/nt 学校/n 是/vl 换/v 样/n 了/u ，/w 他们/r 也/d 大多/d 退隐/v ，/w 甚至/d 死亡/v 了/u ，/w 可是/c 不可磨灭/i 的/u 是/vl 他们/r 留/v 在/p 这/r 一般/a 学生/n 们/k 心头/nl 上/nd 温馨/a 的/u 回忆/n 。/w 
1980, ）/w 周/nt 纪念/v 的/u 台上/nl 的/u 照像/v ，/w 微笑/v 着/u ，/w 听/v 着/u 周恩来/nh 氏/n 演讲/v ，/w 周/nhf 氏/n 也是/vl 他/r 值得/v 夸耀/v 的/u 一个/mq 学生/n ，/w 老先生/n 是/vl 充满/v 着/u 喜悦/a 的/u 心情/n 罢/u ？/w 
1981," （/w 一/m ）/w 观/v 以上/nd 事实/n 可知/v ；/w （/w 二/m ）/w 国人/n 中/nd 崇拜/v 先生/n 者/k 甚/d 多/a ，/w 而/c ""/w 次恺/nhs ""/w 一/m 名/n 却/d 由/p 弟/n 得/v ，/w 亦/d 一/m 奇事/n ；/w （/w 三/m ）/w 子恺/nhs 先生/n 之/u 先生/n 姓/v 李/nhf （/w 弘一/nh 法师/n ）/w ，/w 子恺/nhs 先生/n 之/u 学生/n 又/d 姓/v 李/nhf （/w 次恺/nhs 姓/v 李/nhf 名/v 毓镛/nhs ）/w ，/w 根据/p ""/w 门德雷业夫/nh 周期/nt 律/n ""/w ，/w 很/d 有/v 理由/n ：/w "
1982, 并/c 可/vu 推知/v 我/r 还/d 会/vu 有/v 一/m 学生/n 亦/d 姓/v 丰/nhf 。/w 
1983, 学校/n 中/nd 照常/v 摇铃/v 上课/v ，/w 摇铃/v 下课/v ；/w 照常/v 分/v 党/n 分/v 派/n ，/w 期于/v 夺取/v 校政/n ；/w 照常/v 利用/v 学生/n ，/w 驱/v 张/nhf 迎/v 李/nhf ，/w 或是/vl 拒/v 王/nhf 挽/v 赵/nhf 。/w 
1984, 歇卜士/nh 先生/n 在/p 剑桥/ns 大学/n 毕业/v ，/w 一心/d 想/v 作/v 诗人/n ，/w 成天/nt 住/v 在/p 云里雾里/i ，/w 他/r 二十/m 年/nt 只/d 在/p 家里/nl 待/v 着/u ，/w 偶然/d 教/v 几个/mq 学生/n 。/w 
1985, 先生/n 死后/nt ，/w 他/r 的/u 学生/n 爱利斯/nh （/w Ｅｌｌｉｓ/ws ）/w 很/d 爱/v 歇卜士/nh 太太/n ，/w 几/m 次/q 想/v 和/c 她/r 结婚/v ，/w 她/r 不肯/vu 。/w 
1986, 那时/r 学校/n 里/nd 已/d 施行/v 新/a 学制/n 了/u ，/w 但/c 学生/n 们/k 的/u 年龄/nt 有/v 很/d 大/a 的/u 差异/n ，/w 大概/d 从/p 十四/m 五/m 岁/nt 到/v 二十四/m 岁/nt 吧/u 。/w 
1987, 和/c 我/r 同/v 宿舍/n 的/u 有/v 两/m 三/m 个/q 已/d 是/vl 成人/n 的/u 高/a 班次/n 的/u 学生/n 。/w 
1988, 似乎/d 这些/r 秘密/n 的/u 活动者/n 不仅/c 有/v 过/u 书面/n 上/nd 的/u 呈/v 诉/v ，/w 而且/c 还/d 以/p 学生/n 代表/n 的/u 名义/n 亲自/d 去/v 见过/v 他/r 一/m 次/q 。/w 
1989," 他/r 壮年/nt 以后/nt ，/w 努力/v 想/v 做/v 一个/mq 教育界/n 的/u 志士/n ：/w ""/w 努力/v 于/p 自己/r 的/u 修养/n ，/w 读/v 教育/n 的/u 论著/n ，/w 翻看/v 宋元明/nh 的/u 性/n 理/n 书/n 类/n ，/w 埋/v 身/n 于/p 自己/r 读书/v 与/c 对付/v 学生/n 之中/nd 。/w ""/w "
1990," 生活/ni 以/p 青年/n 为/vl 对象/n ，/w 开明/ni 则/c 以/p 学生/n 为/vl 对象/n ；/w 自从/p 开明书店/n 发/v 场/n ，/w 中国/ns 才/d 有/v 认真/a 为/p 学生/n 着想/v 的/u 读物/n ，/w 书店/n 和/c 其他/r 商业/n 一样/a ，/w 以/p 营业/v 弁/n 利/a 为/vl 第一/m 义/n ，/w 我们/r 却/d 都望/ni 书/n 业/n 中/nd 人/n 要/vu ""/w 弁/n 利/a 不/d 忘/v 文化/n 。/w ""/w "
1991, 丐尊/nhs 先生/n 做/v 舍监/n ，/w 认真/a 管理/v 一/m 校/n 的/u 学生/n ，/w 做/v 书店/n 总编辑/n ，/w 慨然/a 以/p 全国/n 中学生/n 的/u 知识/n 为/vl 己任/n ，/w 我/r 说/v 他/r 即/d 以/p 开明书店/n 为/vl 名山/n 事业/n ，/w 不/d 算/v 说错/v 吧/u ？/w 
1992, 车/n 过/vd 温泉/n 时/nt ，/w 止/v 不住/v 朝/p 那/r 片/q 操场/n 上/nd 溜/v 了/u 一眼/mq ，/w 两/m 月/nt 之前/nt 的/u 一/m 天/nt ，/w 不是/vl 有/v 二/m 三千/m 的/u 学生/n 在/p 这里/r 作/v 集体/n 旅行/v ，/w 在/p 这里/r 表演/v 游艺/n 节目/n 的/u 么/k 。/w 
1993, 如/v 某/r 先生/n 在/p 教书/v 的/u 时候/n ，/w 反对/v 学生/n 作/v 社会/n 事业/n ，/w 劝/v 大家/n 进/v 研究院/n ，/w 但/c 当/p 自己/r 加入/v 了/u 政治/n 生活/n ，/w 又/d 掉/v 回头/v 来/vd 劝/v 学生/n 上/nd 训练班/n 。/w 
1994, 他/r 说/v 他/r 那里/r 正/d 有/v 两/m 个/q 女/f 学生/n 在/p 跟/p 他/r 学画/v ，/w 他/r 可以/vu 介绍/v 给/p 我们/r 画像/n ，/w 并且/c 约定/v 了/u 日期/nt 和/c 她们/r 同/v 来/vd ，/w 这/r 使/v 我们/r 平添/v 了/u 一/m 日/nt 喜悦/a 。/w 
1995, 她/r 是/vl 中学/n 的/u 学生/n 。/w 
1996, 补助/n 奖励/v 全国/n 高中/j 以上/nd 的/u 学生/n 到/v 北平/ns 旅行/v 一/m 次/q ，/w 其/r 精神/n 的/u 效果/n 远/a 在/p 学校/n 的/u 历史/n 课程/n 以上/nd 。/w 
1997," 方/nhf 先生/n 虽然/c 有/v 这/r 许多/a 本领/n ，/w 但/c 束修/n 所/u 入/v ，/w 并不/d 很/d 丰/a ，/w 王/nhf 家/n 也/d 和/c 我们/r 一样/a ，/w 每/r 一个/mq 学生/n 一/m 年/nt 只/d 出/vd 六/m 元/q 左右/n 的/u 学费/n ，/w 方/nhf 先生/n 的/u 膳食/n ，/w 也是/vl 由/p 各/r 学生/n 的/u 家庭/n 轮流/d 分担/v 的/u ，/w 我们/r 就/d 叫/v 这个/r 做/v ""/w 供/v 饭/n 。/w ""/w "
1998," 可怜/a 的/u 方/nhf 先生/n ，/w 他/r 常常/d 关照/v 每个/r ""/w 供/v 饭/n ""/w 的/u 学生/n 说/v ，/w ""/w 这/r 衣服/n 经不起/i 捣/v 呀/u ，/w 顶好/a 是/vl 搽/v 点/m 洋/a 肥皂/n （/w 那时/r 我们/r 多数/n 是/vl 用/v 的/u 土/n 肥皂/n ）/w 用/p 手/n 搓/v 搓/v 。/w ""/w "
1999, 但/c 不是/vl 每个/r 学生/n 的/u 家庭/n 都/d 听话/a 的/u ，/w 方/nhf 先生/n 的/u 衣服/n 就/d 常常/d 要/vu 烦劳/v 我/r 母亲/n 去/v 补/v 了/u 。/w 
2000, 在/p 王道/n 的/u 教育/v 上/nd ，/w 教员/n 们/k 拿/v 着/u 美味/n 的/u 果实/n ，/w 糖果/n 之类/n ，/w 给/p 年青/a 的/u 小学生/n 吃/v ，/w 小学生/n 吃/v 得/u 满/a 高兴/a ，/w 先生/n 便/d 对/p 学生/n 说/v ，/w 这/r 种/q 美味/n 的/u 东西/n ，/w 支那/ns 产生/v 最多/a ，/w 你们/r 将来/nt 到/v 支那/ns 吃/v 去/v ！/w 
2001," 这里/r 来/vd 了/u 一个/mq 颇/d 有/v 骨气/n 的/u 中年人/n ，/w -/w -/w 他/r 的/u 面孔/n 很/d 清秀/a ，/w 身材/n 很/d 高大/a ，/w 有/v 一/m 种/q 极/d 诚恳/a 恺/a 切/a 的/u 近于/v 可怜/a 的/u 态度/n ，/w 在/p 乡下/nl 的/u ""/w 高等学校/n ""/w 的/u 学生/n 里边/nd ，/w 有/v 一/m 种/q 年龄/nt 过/vd 高/a ，/w 但/c 级数/n 还是/d 很/d 低/a 的/u 人物/n ，/w 他/r 用/p 一/m 种/q 极/d 高/a 的/u 德性/n ，/w 几乎/d 是/vl 盲目/a 地/u 毫不/d 选择/v 地/u 泛/v 爱/v 着/u 所有/a 年龄/nt 较/d 小/a 的/u 同学/n ，/w 而/c 结果/n 还是/d 不能/vu 从/p 别人/r 的/u 身上/nl 得到/v 更/d 多/a 一点/mq 的/u 尊敬/a ，/w 像/v 这样/r 的/u 一/m 种/q 悲哀/a 的/u 色彩/n ，/w 在/p 刚才/d 所/u 说/v 的/u 那人/r 身上/nl ，/w 是/vl 颇为/d 浓厚/a 的/u 。/w "
2002, 学生/n 很/d 肯定/d 的/u 纠正/v 人们/n 说/v 。/w 
2003, 学生/n 们/k 这样/r 揣测/v ，/w 融合/v 着/u 愤怒/a ，/w 苦痛/a ，/w 郁闷/a 和/c 疑虑/n 的/u 情绪/n ，/w 意识/v 着/u 将/d 有/v 一/m 种/q 非常/d 的/u 风暴/n ，/w 说不定/v 早晚/d 间/n 就要/vu 袭来/v ，/w 而/c 不安/a 地/u 焦灼/a 着/u 。/w 
2004, 着/v 制服/n 的/u 学生/n 们/k ，/w 募捐/v 队/n ，/w 到处/nl 在/p 奔走/v 着/u ，/w 粗野/a 的/u 喊声/n ，/w 严肃/a 的/u 讲演/v 辞/n ，/w 到处/nl 充塞/v 着/u ！/w 
2005, 不知怎的/i 我/r 对于/p 右倾/a 运动/n 不大/a 有/v 同情/v ，/w 特别/d 读/v 了/u 那/r 起头/nt 的/u 歌词/n 觉得/v 青年/n 学生/n 这/r 种/q 无知/v 自大/a 的/u 反动/a 态度/n 尤其/d 可惜/a ，/w 虽然/c 国际/n 的/u 压迫/v 使/v 国民/n 变成/v 风/a 狂/a 原是/vl 可能/vu 的/u 事/n ，/w 他们/r 的/u 极端/a 国家/n 主义/n 化/k 也/d 很/d 有/v 可以/vu 理解/v 的/u 地方/n 。/w 
2006," 但是/c 到了/v 今年/nt 忽然/d 刊行/v 了/u 一/m 册/q 简/a 本/n 《/w 性/n 的/u 心理/n 》/w ，/w 是/vl 纽约/ns 一家/mq 书店/n 的/u ""/w 现代/nt 思想/n 的/u 新/a 方面/n ""/w 丛书/n 的/u 第一/m 册/q ，/w （/w 英国/ns 怎么样/r 未详/v ）/w 价/n 金/f 三/m 元/q ，/w 这回/r 售/v 买/v 并/c 无/d 限制/v ，/w 在/p 书名/n 之下/nd 还/d 题/v 一行/mq 字/n 云/v 学生/n 用/v 本/n ，/w 虽然/c 显然/a 是/vl 说/v 医学/n 生/n ，/w 但是/c 这/r 书/n 总/d 可以/vu 公开/v 颁布/v 了/u 。/w "
2007, 在/p 前期/nt ，/w 我/r 是/vl 一个/mq 医学/n 学生/n ，/w 醉心/v 于/p 泛神论/n （/w Ｐａｎｔｈｅｉｓｍ/ws ）/w ，/w 在/p 东洋/ns 方面/n 是/vl 崇拜/v 着/u 庄子/nh 和/c 陶渊明/nh 一/m 类/n 的/u 古人/n ，/w 在/p 西洋/ns 方面/n 是/vl 崇拜/v 着/u 斯披诺札/nh （/w Ｓｐｉｎｏｚｓ/ws ）/w ，/w 歌德/nh （/w Ｇｏｅｔｈｅ/ws ）/w 。/w 
2008, 尤其/d 是/vl 像/v 北条/ns 那样/r 的/u 以/p 学生/n 为/vl 对手/n 的/u 浴场/n ，/w 九月/nt 的/u 开学/v 期/nt 一开始/v ，/w 海滨/nl 上/nd 简直/d 人影/n 儿/k 也/d 看/v 不/d 到了/v 。/w 
2009, 此外/c ，/w 还有/v 一个/mq 素朴/a 的/u 小学校/n ，/w 可以/vu 容纳/v 全村/n 儿童/n 在/p 那儿/r 读书/v ，/w 虽然/c 房屋/n 不/d 很/d 宽大/a ，/w 可是/c 教师/n 和/c 学生/n 都/d 充满/v 着/u 活泼/a 地/u 精神/n 。/w 
2010, 他/r 当/v 学生/n 时/nt ，/w 在/p 经济/n 上/nd 也/d 曾/d 受过/v 别人/r 的/u 帮助/v ；/w 到/v 作事/v 时/nt ，/w 对于/p 那些/r 人/n 的/u 子弟/n 爱护/v 的/u 无微不至/i 。/w 
2011, 并且/c 拿出/v 钱/n 来/vd 去/v 帮助/v 寒/a 苦/a 的/u 学生/n 和/c 困难/a 的/u 观/v 友/n ，/w 他/r 自己/r 连/p 帐/n 都/d 没有/v ；/w 他/r 以为/v 不想/v 归还/v 者/k ，/w 要/vu 帐/n 也/d 无用/a ，/w 想/v 归还/v 者/k ，/w 人家/r 自/r 会/vu 记得/v 。/w 
2012," 费/v 了/u 几/m 年/nt 苦心/n ，/w 到/v 末了/n 还/d 得/vu 为/p 学生/n 找出路/v 而/c 请客/v ！/w ""/w "
2013, …/w …/w 在/p 电车/n 上/nd ，/w 我/r 遇见/v 好些/m 女/f 学生/n ，/w 白/a 袄/n 青/a 裙/n ，/w 大约/d 是/vl 十五/m 六/m 岁/nt 的/u 中学生/n 罢/u ，/w 一路/n 歌唱/v 不停/v ，/w 我/r 只/d 听出/v 了/u 一个/mq 贾瑞巴第/nh （/w Ｇａｒｉｂａｌｄｉ/ws ）/w ，/w 想来/v 在/p 赞美/v 她们/r 的/u 开国/v 英雄/n 。/w 
2014, 我/r 是/vl 一向/d 煽动/v 人们/n 种/v 痘/n 的/u ，/w 而/c 这/r 学校/n 的/u 学生/n 们/k ，/w 也/d 真/d 是/vl 令/v 人/n 吃惊/v 。/w 
2015, 自然/a ，/w 这/r 情形/n 使/v 某种/r 人/n 批评/v 起来/vd ，/w 也许/d 又/d 会/vu 说/v 是/vl 我/r 在/d 用/p 冷静/a 的/u 方法/n ，/w 进攻/v 女/f 学生/n 的/u 。/w 
2016, 除了/p 一个/mq 希望/v 真命/n 天子/n 降临/v 的/u 学/v 新闻/n 学/k 的/u 留/v 法/j 学生/n 和/c 一个/mq 带/v 着/u 丈母娘/n 似的/u 法国/ns 老婆/n 的/u 留/v 法/j 博士/n 以外/nd ，/w 给/p 我/r 最/d 深/a 印象/n 的/u 是/vl 一个/mq 留/v 美/j 广东/ns 学生/n 的/u 神态/n 和/c 两/m 位/q 留/v 德/j 学生/n 的/u 谈话/n 。/w 
2017, 那/r 广东/ns 学生/n 除了/p 同伴/n 的/u 几/m 位/q 留/v 美/j 学生/n 外/nd ，/w 只/d 跟/p 说/v 英语/n 的/u 外国人/n 谈笑/v 。/w 
2018, 还有/v 一/m 位/q 学/v 经济/n 的/u 留/v 德/j 学生/n 在/p 船/n 泊/v 星加坡/ns 的/u 前天/nt ，/w 曾/d 跟/p 我/r 作过/v 以下/nd 的/u 简单/a 谈话/n ：/w 
2019," 过/v 了/u 一天/nt 餐室/n 的/u 地图/n 上/nd 便/d 钉/v 着/u 一/m 纸/n 没有/v 署名/n 的/u 启事/n ，/w 标题/n ""/w 中国/ns 学生/n 集/n 话/v 启事/n ，/w ""/w 文字/n 似/v 通/v 非/d 通/v ，/w 但/c 某君/n 的/u 话/n 是/vl 证实/v 了/u 。/w "
2020," 当晚/nt 在/p 餐室/n 里/nd 开/v 了/u 一个/mq 预备/v 会/n ，/w 出席/v 的/u 还有/v 非/d ""/w 学生/n ""/w 的/u 华侨/n 商人/n 以及/c 非/d ""/w 中国/ns ""/w 的/u 意/j 父/n 华/j 母/n 的/u 女郎/n 。/w "
2021, 先/d 由/p 发起人/n 报告/v 开会/v 理由/n ，/w 我/r 认得/v 他/r 就是/vl 最/d 磕睡/v 的/u 一/m 位/q 在/p 美国/ns 学/v 教育/n 的/u 学生/n 。/w 
2022, 兵士/n 们/k ，/w 学生/n 们/k ，/w 工人/n 们/k ，/w 青年/n 男女/n ，/w 贫民/n ，/w 流氓/n …/w …/w 都/d 在/d 拥挤/v 着/u 。/w 
